TIMESTAMP,YEAR1,MONTH1,DAY1,HOUR1,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10
2012010511,2012,01,05,11,0.082511042,0.598102745,0.568891761,0.768746062,0.674364689,0.890629985,0.065516589,0.062172993,0.310117586,0.99714304
2012010512,2012,01,05,12,0.008645802,0.659423042,0.64821731,0.128386894,0.555120233,0.718722303,0.021591326,0.042097563,0.231942111,0.99568644
2012010513,2012,01,05,13,0.030354288,0.665036995,0.477430989,0.480308759,0.444933683,0.734096737,0.033027798,0.054872837,0.269543869,0.979855429
2012010514,2012,01,05,14,0.015694012,0.636755045,0.467495042,0.788279773,0.599457245,0.740891741,0.044959418,0.075069953,0.248610932,0.973925895
2012010515,2012,01,05,15,0.014754253,0.512744118,0.45144241,0.347195967,0.728873872,0.666170336,0.057101321,0.11047575,0.194211138,0.897817284
2012010516,2012,01,05,16,0.005826518,0.376232196,0.488728996,0.351449275,0.797661838,0.864029024,0.03509493,0.062538053,0.250032304,0.701348831
2012010517,2012,01,05,17,0.012780753,0.322488523,0.394889783,0.3642092,0.68722368,0.882877773,0.039594403,0.051709418,0.127277426,0.688857076
2012010518,2012,01,05,18,0.011840991,0.300253727,0.261550756,0.263074984,0.617420294,0.867916947,0.029050749,0.036622446,0.197053883,0.816661013
2012010519,2012,01,05,19,0.016351847,0.420189022,0.381719274,0.259136736,0.711423026,0.891729003,0.024439103,0.019102089,0.213981135,0.918703578
2012010520,2012,01,05,20,0.043698902,0.283084756,0.454736841,0.165721487,0.511025844,0.958379126,0.061842218,0.042949261,0.083214886,0.924325869
2012010521,2012,01,05,21,0.033361527,0.240418703,0.417700523,0.420447385,0.405215485,0.93915222,0.048528024,0.039177475,0.14265409,0.927239585
2012010522,2012,01,05,22,0.028286815,0.138580687,0.465735968,0.40910523,0.393911074,0.782228998,0.047837088,0.036865819,0.069905673,0.862632618
2012010523,2012,01,05,23,0.077342353,0.071036416,0.457143633,0.551512287,0.372335646,0.735065764,0.082087252,0.071906534,0.152991343,0.808829222
2012010600,2012,01,06,00,0.083356827,0.089460794,0.33830701,0.436042848,0.321951044,0.578473429,0.107632136,0.111814108,0.060214498,0.620475212
2012010601,2012,01,06,01,0.068320645,0.077331115,0.118485526,0.424543163,0.326336221,0.501471266,0.090661292,0.096970422,0.007106861,0.365794817
2012010602,2012,01,06,02,0.009394678,0.087436237,0.013685897,0.34073724,0.323352863,0.427612531,0.023154356,0.02798014,0.015376664,0.236945106
2012010603,2012,01,06,03,0,0.096153335,0.00577774,0.301039698,0.231066461,0.240566762,0.003390917,0.011923575,0.014472154,0.159871612
2012010604,2012,01,06,04,0.216051119,0.13526536,0,0.140674228,0.048722188,0.103662212,0.025423243,0,0.006331567,0.108636975
2012010605,2012,01,06,05,0.357391211,0.07714546,0,0.100504096,0.047194565,0.107065622,0.053955962,0,0.002325882,0.257111145
2012010606,2012,01,06,06,0.491777076,0.086534463,0,0.1589477,0.128535998,0.090202196,0.139158992,0,0.000129216,0.228106717
2012010607,2012,01,06,07,0.337468285,0.117530566,0,0.119407687,0.098100356,0.219638151,0.214297901,0.090495394,0,0.100855606
2012010608,2012,01,06,08,0.188892018,0.133249641,0.005198435,0.069628229,0.083758672,0.096749034,0.231357305,0.276797678,0,0.022250567
2012010609,2012,01,06,09,0.2747862,0.11503744,0.066949493,0.018903592,0.014341684,0.051405679,0.215182376,0.198320954,0.183615454,0
2012010610,2012,01,06,10,0.415280507,0.128952976,0.275652563,0.002835539,0,0,0.208675271,0.185059,0.233492699,0
2012010611,2012,01,06,11,0.289916357,0.16209741,0.242825764,0.061436673,0.06586751,0.171541343,0.211288355,0.180922175,0.387000905,0.115191787
2012010612,2012,01,06,12,0.252325904,0.122658273,0.208625649,0.484877127,0.32200496,0.453977145,0.264557149,0.272782583,0.28440367,0.285374702
2012010613,2012,01,06,13,0.276101866,0.195321411,0.073443374,0.752520479,0.61742928,0.597239456,0.347082802,0.365616289,0.233621915,0.535846453
2012010614,2012,01,06,14,0.203176389,0.335953179,0.073653129,0.79584121,0.665998706,0.645336264,0.300711368,0.296629777,0.162811733,0.780255934
2012010615,2012,01,06,15,0.1397425,0.40845718,0.138135063,0.518588532,0.716437224,0.753512721,0.260987752,0.323640368,0.137614679,0.916323672
2012010616,2012,01,06,16,0.161450989,0.365517056,0.244953931,0.371140517,0.860375256,0.646813439,0.200482172,0.350164278,0.116940173,0.894654353
2012010617,2012,01,06,17,0.233436701,0.529196983,0.350119506,0.392722117,0.914291363,0.648196074,0.215803514,0.25611388,0.205969764,0.954207689
2012010618,2012,01,06,18,0.307771814,0.614378794,0.396866715,0.605387524,0.970921247,0.892000804,0.287420453,0.216936383,0.577206357,0.974357887
2012010619,2012,01,06,19,0.33493092,0.625978023,0.496809555,0.844990548,0.984822616,0.953675802,0.279291806,0.292371353,0.177025455,0.973730201
2012010620,2012,01,06,20,0.430692596,0.633528129,0.517143718,0.905009452,0.96635635,0.965812269,0.403622597,0.253193791,0,0.959756892
2012010621,2012,01,06,21,0.234564419,0.650255052,0.576048672,0.84136736,0.974641458,0.948795216,0.226704081,0.157440062,0.370978163,0.939760432
2012010622,2012,01,06,22,0.178366694,0.669996728,0.533980008,0.789067423,0.939793681,0.961487101,0.211529323,0.259885645,0.797519059,0.940052695
2012010623,2012,01,06,23,0.099614696,0.706164738,0.522186864,0.871928166,0.955204701,0.946798076,0.15451873,0.073366601,0.284145238,0.943112543
2012010700,2012,01,07,00,0.061742316,0.721671628,0.656372575,0.929426591,0.917436469,0.892449865,0.086635152,0.01934544,0,0.929117112
2012010701,2012,01,07,01,0.113711114,0.73169718,0.174752322,0.952741021,0.973922576,0.955200246,0.066157169,0.079450042,0,0.939822669
2012010702,2012,01,07,02,0.08636406,0.676459397,0.452808074,0.939350977,0.888025233,0.968778436,0.133349226,0.142596398,0.008399018,0.839347385
2012010703,2012,01,07,03,0.032327789,0.57186304,0.635895725,0.958254568,0.883064951,0.933456234,0.06839005,0.08675022,0.420596976,0.661868709
2012010704,2012,01,07,04,0.010989335,0.684433872,0.718974813,0.984562067,0.97452464,0.993559518,0.032930263,0.031512367,0.540896757,0.745403758
2012010705,2012,01,07,05,0.009852811,0.690313061,0.819856149,0.985034657,0.966293447,0.986492715,0.02699843,0.021527889,0.515699703,0.82416762
2012010706,2012,01,07,06,0,0.644305148,0.821750705,0.990075614,0.969555372,0.992094161,0,0,0.764698281,0.824312934
2012010707,2012,01,07,07,0.010880675,0.605175449,0.92472149,0.988972905,0.97580964,0.993973127,0.003798367,0.007760247,0.782788474,0.823581399
2012010708,2012,01,07,08,0.065783291,0.460556445,0.916390685,0.990759294,0.970761295,0.988430768,0.070220025,0.090765293,0.691820649,0.820080687
2012010709,2012,01,07,09,0.028380791,0.291129953,0.944930527,0.930056711,0.832931958,0.985062809,0.049598105,0.07409659,0.731877504,0.584407674
2012010710,2012,01,07,10,0.018040481,0.245502205,0.749414181,0.656899811,0.554500198,0.926696683,0.036399841,0.060104646,0.036180385,0.335060869
2012010711,2012,01,07,11,0.009867492,0.122348841,0.712532698,0.40800252,0.386201071,0.504650146,0.01611002,0.031268994,0,0.355564586
2012010712,2012,01,07,12,0.063245936,0.229049338,0.590828354,0.348141147,0.452302218,0.453492632,0.049875948,0.020790249,0,0.144571418
2012010713,2012,01,07,13,0.077154402,0.270778259,0.595623032,0.094833018,0.266058014,0.333321516,0.091871347,0.108650689,0,0.076243031
2012010714,2012,01,07,14,0.113147258,0.245687861,0.699448147,0.09183995,0.331026922,0.298306567,0.170899866,0.205986127,0,0.172156384
2012010715,2012,01,07,15,0.224039089,0.359089739,0.576810274,0.284656585,0.277353438,0.367591969,0.320859989,0.402482043,0,0.47939055
2012010716,2012,01,07,16,0.252701808,0.345819593,0.511914681,0.355545054,0.281774559,0.613724726,0.312974929,0.34116077,0,0.520448949
2012010717,2012,01,07,17,0.216145093,0.411401187,0.56778492,0.436515438,0.474857122,0.715082545,0.283389323,0.330088805,0,0.509102395
2012010718,2012,01,07,18,0.264824735,0.480775522,0.551725989,0.5463138,0.639256317,0.688056156,0.381725904,0.458084934,0,0.567001389
2012010719,2012,01,07,19,0.266516299,0.490544679,0.615334689,0.246376812,0.459365228,0.663204169,0.362683655,0.479012018,0,0.614932798
2012010720,2012,01,07,20,0.285969359,0.477398314,0.468352516,0.436988028,0.776733403,0.757861524,0.437411522,0.445674655,0,0.467143741
2012010721,2012,01,07,21,0.324405595,0.469795154,0.34242291,0.344675488,0.645474641,0.885583957,0.49673826,0.517581212,0,0.465857245
2012010722,2012,01,07,22,0.598064087,0.496494587,0.194577405,0.34010712,0.917661119,0.931860886,0.47723778,0.404656928,0,0.511973407
2012010723,2012,01,07,23,0.676158244,0.58728151,0.339547991,0.892722117,0.924436577,0.974958935,0.22529713,0.520737045,0,0.821694002
2012010800,2012,01,08,00,0.561695321,0.621433806,0.58175889,0.960459987,0.949067251,0.987520828,0.633433908,0.61540331,0,0.823656422
2012010801,2012,01,08,01,0.719857131,0.641944635,0.587476759,0.95478891,0.97779555,0.991314213,0.54875456,0.433135105,0,0.824764124
2012010802,2012,01,08,02,0.871910501,0.641458382,0.601540767,0.979363579,0.991121814,0.997281999,0.561521367,0.793162218,0,0.822263643
2012010803,2012,01,08,03,0.935156436,0.587325717,0.730583417,0.975425331,0.992074332,0.986350906,0.489409156,0.851198495,0,0.823156763
2012010804,2012,01,08,04,0.96673242,0.598836534,0.727613962,0.982041588,0.994868984,0.996171163,0.467328297,0.811290966,0,0.824450074
2012010805,2012,01,08,05,0.984587884,0.591808054,0.784024339,0.971487083,0.988992128,0.990522447,0.399766712,0.815427747,0,0.824675919
2012010806,2012,01,08,06,0.973874607,0.632193154,0.714335877,0.993383743,0.992568563,0.99391404,0.445221561,0.896094395,0,0.824347043
2012010807,2012,01,08,07,0.96475893,0.638470174,0.706222015,0.986767486,0.994976816,0.988407133,0.523371753,0.884657501,0,0.823754609
2012010808,2012,01,08,08,0.943332364,0.636525172,0.489914167,0.989760555,0.990052478,0.987532646,0.538364917,0.870908887,0,0.824360036
2012010809,2012,01,08,09,0.717319782,0.629567412,0.768363329,0.982199118,0.988992128,0.992212335,0.657466644,0.820051123,0,0.826822907
2012010810,2012,01,08,10,0.676064276,0.584001556,0.621789861,0.958884688,0.985056252,0.992566857,0.764047244,0.783185303,0.352629539,0.80242604
2012010811,2012,01,08,11,0.804623591,0.371475804,0.291883891,0.760712035,0.951008231,0.984684653,0.82682408,0.66163772,0.575914201,0.693311829
2012010812,2012,01,08,12,0.687341405,0.2424079,0.291702941,0.755040958,0.988426009,0.653726616,0.750541324,0.766638265,0.515828918,0.601559822
2012010813,2012,01,08,13,0.71280894,0.265208508,0.202074606,0.497794581,0.972916142,0.312759244,0.74324366,0.815914363,0.707455744,0.437447066
2012010814,2012,01,08,14,0.830561007,0.20902476,0.173952458,0.662413359,0.955555156,0.665685823,0.76475742,0.882710819,0.713141233,0.528031036
2012010815,2012,01,08,15,0.896814187,0.246227152,0.167924454,0.578449905,0.921848604,0.741919854,0.789950849,0.88782092,0.755653185,0.520206343
2012010816,2012,01,08,16,0.912414227,0.175906851,0.183364917,0.560176434,0.877286942,0.725670933,0.69038974,0.881372461,0.748417108,0.60736644
2012010817,2012,01,08,17,0.817780265,0.127564954,0.237178109,0.366257089,0.846186334,0.710509212,0.67505657,0.832826418,0.553172244,0.484344273
2012010818,2012,01,08,18,0.86514422,0.158596423,0.370871391,0.469281664,0.850274972,0.663747769,0.686217026,0.857403602,0.624499289,0.452622502
2012010819,2012,01,08,19,0.692604049,0.146325288,0.260718031,0.398078135,0.674086122,0.682076553,0.655983402,0.789147124,0.686264375,0.307638934
2012010820,2012,01,08,20,0.652664206,0.224416725,0.210327102,0.370982987,0.540131555,0.563453516,0.778446859,0.699598523,0.622302623,0.324647403
2012010821,2012,01,08,21,0.723522207,0.164148491,0.177605633,0.296786389,0.446488264,0.416468725,0.835003944,0.753254645,0.513503037,0.163979016
2012010822,2012,01,08,22,0.756225892,0.129996196,0.188008802,0.277567738,0.425056612,0.418891292,0.830474052,0.786713717,0.438170306,0.078005137
2012010823,2012,01,08,23,0.853961087,0.148968714,0.296755092,0.424228103,0.501078322,0.296049444,0.792284039,0.66893781,0.6724383,0.051103142
2012010900,2012,01,09,00,0.504557831,0.180592513,0.411689614,0.337744171,0.388052191,0.306377849,0.767640117,0.760798175,0.525390877,0.085211315
2012010901,2012,01,09,01,0.725589689,0.120845893,0.361262678,0.180371771,0.308427087,0.352170265,0.791970223,0.766759952,0.694534178,0.166120884
2012010902,2012,01,09,02,0.783291024,0.133170072,0.48427551,0.269218652,0.321699436,0.406388485,0.834649534,0.795473917,0.822199251,0.314022196
2012010903,2012,01,09,03,0.746828297,0.141383244,0.519058985,0.465185885,0.473805758,0.419056735,0.817114715,0.802530765,0.802429254,0.515589644
